"","longitude","latitude","examined","positive","prev","alt","temp","prec","hum","pop","dist_aqua"
"99",33.3218,-24.659,32,21,0.65625,26,30.9267139434814,60.283332824707,74.8333358764648,172.128616333008,0.407999992370605
"100",33.3269,-24.6184,68,36,0.529411764705882,18,31.1149101257324,60.283332824707,74.8333358764648,32.7961082458496,4.30499982833862
"101",33.3333,-15.5853,12,4,0.333333333333333,536,33.5494194030762,66.8166656494141,63.2083320617676,8.5202522277832,26.867000579834
"102",33.3374,-24.9256,11,0,0,74,29.7169933319092,76.8083343505859,75.6916656494141,105.58479309082,11.7180004119873
"103",33.3505,-16.8248,5,1,0.2,284,32.9450645446777,68.8499984741211,64.2916641235352,2.41594314575195,6.5149998664856
"104",33.3639,-19.2734,1,1,1,657,28.8941287994385,84.8000030517578,72.8000030517578,34.877311706543,7.46700000762939
"105",33.4106,-15.0436,14,7,0.5,671,32.1732330322266,78.5749969482422,65.1833343505859,37.1780166625977,36.9449996948242
"106",33.4528,-19.1158,10,2,0.2,700,28.9544944763184,92.2583312988281,72.4499969482422,2557.37817382812,5.01900005340576
"107",33.4602,-19.126,4,1,0.25,704,28.5485000610352,92.2583312988281,72.4499969482422,1690.19189453125,5.19899988174438
"108",33.4622,-19.0869,5,2,0.4,680,28.7718105316162,92.2583312988281,72.4499969482422,1674.15222167969,5.9229998588562
"109",33.4683,-19.0949,7,0,0,660,28.7718105316162,92.2583312988281,72.4499969482422,1912.80444335938,5.95900011062622
"110",33.4744,-24.7869,24,11,0.458333333333333,15,30.6615772247314,68.4250030517578,75.5250015258789,55.5495262145996,0.0930000022053719
"111",33.4784,-19.144,4,0,0,722,28.5485000610352,92.2583312988281,72.4499969482422,1298.65576171875,2.89199995994568
"112",33.483,-19.0966,5,0,0,664,28.7718105316162,92.2583312988281,72.4499969482422,1602.54931640625,4.84499979019165
"113",33.4833,-19.25,55,21,0.381818181818182,698,28.5162181854248,84.8000030517578,72.8000030517578,60.4451141357422,3.38499999046326
"114",33.4873,-19.1232,5,0,0,697,28.7718105316162,92.2583312988281,72.4499969482422,2705.6142578125,2.9449999332428
"115",33.4876,-25.2132,15,4,0.266666666666667,8,29.4673004150391,83.2583312988281,76.0416641235352,29.5748023986816,0.694999992847443
"116",33.5008,-19.1074,4,2,0.5,684,28.7094573974609,94.6500015258789,72.625,1040.76770019531,3.78099989891052
"117",33.5119,-19.49,47,15,0.319148936170213,430,29.6060905456543,80.3333358764648,73.4250030517578,36.2875633239746,3.5090000629425
"118",33.5333,-24.6856,11,3,0.272727272727273,98,30.7372703552246,68.3833312988281,75.908332824707,2102.11987304688,1.85099995136261
"119",33.5349,-24.6857,91,50,0.549450549450549,101,30.7372703552246,68.3833312988281,75.908332824707,2102.11987304688,1.99899995326996
"120",33.5451,-24.6834,7,1,0.142857142857143,112,30.1920852661133,68.3833312988281,75.908332824707,481.465118408203,2.8050000667572
"121",33.5479,-15.8261,58,21,0.362068965517241,437,32.9510803222656,64.9583358764648,62.8166656494141,7.42265176773071,10.9840002059937
"122",33.5833,-24.65,59,38,0.644067796610169,107,30.3434047698975,61.7916679382324,75.6333312988281,31.0764427185059,2.61700010299683
"123",33.5913,-16.1614,5,2,0.4,145,33.934642791748,55.2750015258789,60.9333343505859,1478.61279296875,0.451999992132187
"124",33.6026,-16.1386,10,1,0.1,148,33.934642791748,55.2750015258789,60.9333343505859,1812.17736816406,1.13199996948242
"125",33.6056,-16.151,9,1,0.111111111111111,135,33.934642791748,55.2750015258789,60.9333343505859,1427.783203125,0.651000022888184
"126",33.6192,-16.1573,13,0,0,148,33.934642791748,55.2750015258789,60.9333343505859,544.322509765625,0.497000008821487
"127",33.6294,-16.1334,17,3,0.176470588235294,145,34.1106376647949,55.2750015258789,60.9333343505859,1098.28198242188,1.3309999704361
"128",33.6318,-16.1395,9,0,0,145,34.1106376647949,55.2750015258789,60.9333343505859,642.281188964844,0.985000014305115
"129",33.6377,-16.1765,40,14,0.35,149,33.8442611694336,56.5583343505859,61.3250007629395,125.017456054688,0.853999972343445
"130",33.6392,-25.0442,12,1,0.0833333333333333,4,29.7340259552002,83.5500030517578,76.4166641235352,1884.62878417969,0.527999997138977
"131",33.6398,-19.1494,50,15,0.3,540,29.2058696746826,94.6500015258789,72.625,18.2765979766846,5.80900001525879
"132",33.646,-19.0767,84,18,0.214285714285714,610,28.9956016540527,94.6500015258789,72.625,749.585998535156,3.01699995994568
"133",33.6483,-16.1362,8,0,0,130,34.1106376647949,55.2750015258789,60.9333343505859,264.298645019531,0.579999983310699
"134",33.6513,-20.2928,14,10,0.714285714285714,120,31.3162078857422,71.408332824707,74.9333343505859,13.7331666946411,5.40999984741211
"135",33.6649,-25.0628,5,1,0.2,41,29.7340259552002,83.5500030517578,76.4166641235352,1938.17028808594,1.80200004577637
"136",33.6674,-25.0513,11,2,0.181818181818182,33,29.6609115600586,82.216667175293,76.6750030517578,1729.58898925781,1.46300005912781
"137",33.6824,-19.4528,1,1,1,145,31.417028427124,79.158332824707,73.7666702270508,5.93141174316406,14.548999786377
"138",33.6899,-25.0619,4,0,0,43,29.6609115600586,82.216667175293,76.6750030517578,1209.39965820312,3.80399990081787
"139",33.7041,-25.0417,12,2,0.166666666666667,23,29.6609115600586,82.216667175293,76.6750030517578,396.458618164062,4.03700017929077
"140",33.7198,-16.1131,10,4,0.4,176,33.7585830688477,58.0416679382324,61.7333335876465,428.495788574219,2.67000007629395
"141",33.7322,-16.1228,75,25,0.333333333333333,184,33.7585830688477,58.0416679382324,61.7333335876465,331.320770263672,4.31199979782104
"142",33.75,-19.1833,87,18,0.206896551724138,326,30.5875835418701,84.4250030517578,73.341667175293,20.4066925048828,15.9840002059937
"143",33.7731,-24.8714,13,3,0.230769230769231,66,29.8171443939209,75.8333358764648,76.4333343505859,43.3127708435059,6.9060001373291
"144",33.7873,-24.6797,79,47,0.594936708860759,83,30.3901634216309,66.2750015258789,76.1666641235352,27.4804821014404,7.53700017929077
"145",33.8465,-25.0147,8,3,0.375,50,29.6526222229004,80.6083297729492,76.8249969482422,61.782413482666,4.08300018310547
"146",33.8562,-24.7192,3,2,0.666666666666667,72,30.178409576416,67.1833343505859,76.4250030517578,363.138458251953,2.01600003242493
"147",33.874,-24.7104,5,2,0.4,71,30.178409576416,67.1833343505859,76.4250030517578,497.30712890625,1.05599999427795
"148",33.8804,-20.5971,13,4,0.307692307692308,131,30.7909297943115,74.091667175293,75.783332824707,12.8192043304443,27.3640003204346
"149",33.8909,-19.1996,49,21,0.428571428571429,249,31.4621715545654,82.4333343505859,73.7333297729492,46.7282409667969,27.7320003509521
"150",33.8966,-24.766,9,5,0.555555555555556,76,30.0498523712158,67.1833343505859,76.4250030517578,125.571556091309,3.48399996757507
"151",33.8978,-19.0159,68,26,0.382352941176471,437,29.9261703491211,90.0583343505859,73.3499984741211,19.5535335540771,15.1890001296997
"152",33.8978,-14.5844,15,4,0.266666666666667,1181,26.4044609069824,80.9583358764648,68.783332824707,29.6282615661621,46.2980003356934
"153",33.9196,-19.2143,6,5,0.833333333333333,241,31.8459548950195,82.4333343505859,73.7333297729492,245.582244873047,29.9440002441406
"154",33.9245,-24.6391,4,0,0,68,30.51416015625,61.966667175293,76.2416687011719,21.8234519958496,5.74300003051758
"155",33.9461,-16.5422,39,17,0.435897435897436,117,33.3423194885254,62.7416648864746,64.125,7.58783054351807,0.564000010490417
"156",33.9549,-14.5418,11,8,0.727272727272727,1174,26.7112979888916,80.9583358764648,68.783332824707,39.8715133666992,39.9799995422363
"157",33.9568,-18.4282,9,7,0.777777777777778,476,29.8003253936768,116.875,72.0999984741211,7.2027645111084,37.7849998474121
"158",33.985,-14.6903,63,23,0.365079365079365,1062,27.0784873962402,81.5250015258789,68.1833343505859,22.0240573883057,40.3330001831055
"159",34.0302,-18.5517,20,17,0.85,439,30.0227241516113,110.958335876465,72.8083343505859,22.1729831695557,29.8129997253418
"160",34.0575,-16.8724,5,1,0.2,196,33.0095138549805,71.341667175293,66.5833358764648,14.8020391464233,22.6580009460449
"161",34.0697,-18.6799,10,2,0.2,351,30.5152378082275,101.050003051758,73.0416641235352,164.16227722168,22.0610008239746
"162",34.0702,-14.777,10,7,0.7,1124,26.8601894378662,78.783332824707,68.216667175293,28.2558822631836,27.8020000457764
"163",34.0748,-24.6569,11,6,0.545454545454545,74,30.3835391998291,64.716667175293,76.4916687011719,4.62894058227539,3.0090000629425
"164",34.1487,-24.8223,3,1,0.333333333333333,76,29.7032737731934,69.6750030517578,76.6750030517578,35.8539276123047,2.13800001144409
"165",34.1614,-14.6222,11,9,0.818181818181818,1146,26.5854911804199,80.2249984741211,69.2333297729492,37.7655830383301,43.3240013122559
"166",34.2037,-19.2459,3,1,0.333333333333333,68,32.6934967041016,81.0166702270508,74.5166702270508,255.451309204102,13.6160001754761
"167",34.2106,-19.2694,9,4,0.444444444444444,59,32.9364013671875,81.0166702270508,74.5166702270508,971.956665039062,10.9429998397827
"168",34.2108,-22.0156,10,1,0.1,190,29.840446472168,53.3583335876465,76.3666687011719,4.70190572738647,12.4820003509521
"169",34.211,-19.2953,120,47,0.391666666666667,62,32.8204040527344,81.0166702270508,74.5166702270508,225.807052612305,8.51700019836426
"170",34.2206,-18.502,7,5,0.714285714285714,267,31.2673759460449,98.7416687011719,73.0166702270508,11.3206815719604,29.4589996337891
"171",34.2217,-22.5568,4,3,0.75,128,31.245662689209,52.1333351135254,76.158332824707,9.74267482757568,24.8320007324219
"172",34.2417,-15.8042,21,2,0.0952380952380952,380,32.1022262573242,75.3583297729492,64.9583358764648,57.618091583252,14.8669996261597
"173",34.2732,-21.3589,15,11,0.733333333333333,83,30.081693649292,62.0166664123535,76.591667175293,1.59587001800537,6.04899978637695
"174",34.2747,-16.1769,43,14,0.325581395348837,304,32.3478965759277,65.2666702270508,64.875,7.90614080429077,28.4850006103516
"175",34.2894,-19.2269,123,48,0.390243902439024,36,32.9059562683105,81.0166702270508,74.5166702270508,34.7839660644531,12.8090000152588
"176",34.2904,-14.7769,4,1,0.25,1106,27.1207046508789,78.1083297729492,68.6333312988281,31.4989986419678,29.7910003662109
"177",34.3083,-15.5208,43,17,0.395348837209302,782,29.4291400909424,81.6166687011719,66.3249969482422,31.4888114929199,10.4340000152588
"178",34.3089,-24.8151,5,3,0.6,104,29.4826946258545,72.7249984741211,76.8499984741211,44.1450004577637,6.40299987792969
"179",34.3417,-19.9552,4,2,0.5,40,31.3763637542725,98.7333297729492,76.1666641235352,9.20510768890381,3.45000004768372
"180",34.3429,-19.6492,9,4,0.444444444444444,78,31.2307968139648,95.841667175293,75.625,3.9132125377655,12.5319995880127
"181",34.3506,-14.4618,8,1,0.125,1447,24.8637828826904,87.7916641235352,70.5999984741211,66.4356460571289,35.8339996337891
"182",34.3523,-24.7244,12,1,0.0833333333333333,68,29.9399433135986,76.4250030517578,76.966667175293,29.883581161499,4.19500017166138
"183",34.3593,-14.7114,13,8,0.615384615384615,1272,26.3100490570068,79.9333343505859,69.3916702270508,415.553771972656,35.3460006713867
"184",34.3783,-15.0459,14,6,0.428571428571429,1158,26.6258335113525,84.9333343505859,69.7583312988281,28.592342376709,21.826000213623
"185",34.3868,-17.9646,32,20,0.625,200,32.6883277893066,91.2583312988281,71.6083297729492,37.3266716003418,55.4799995422363
"186",34.4065,-19.4179,96,42,0.4375,12,32.5274314880371,91.6750030517578,75.3083343505859,53.9189872741699,2.80200004577637
"187",34.4334,-15.5938,47,13,0.276595744680851,888,28.4915180206299,83.3166656494141,67.4250030517578,179.828125,16.7119998931885
"188",34.4382,-14.571,10,6,0.6,1406,25.117073059082,82.1666641235352,69.9833297729492,53.3056983947754,40.4039993286133
"189",34.4708,-19.2417,53,14,0.264150943396226,15,32.4805603027344,88.216667175293,74.908332824707,10.6729984283447,4.57800006866455
"190",34.4833,-22.2167,74,17,0.22972972972973,193,29.8616428375244,55.5499992370605,76.6083297729492,2.1955738067627,31.0979995727539
"191",34.5097,-19.8689,7,5,0.714285714285714,8,31.4047088623047,106.841667175293,76.591667175293,44.6405410766602,0.671999990940094
"192",34.5235,-14.7284,13,5,0.384615384615385,1346,25.4968814849854,79.533332824707,69.341667175293,64.991584777832,24.8490009307861
"193",34.5819,-21.5103,17,9,0.529411764705882,134,29.361988067627,63.783332824707,77.1416702270508,0.719442009925842,6.60099983215332
"194",34.5941,-19.8834,10,2,0.2,8,31.0586109161377,106.841667175293,76.591667175293,180.425384521484,0.370999991893768
"195",34.5978,-19.5014,75,44,0.586666666666667,14,31.6051483154297,104.175003051758,76.0749969482422,245.857070922852,5.02600002288818
"196",34.6196,-19.5384,139,63,0.453237410071942,22,31.6051483154297,104.175003051758,76.0749969482422,658.759643554688,6.59299993515015
"197",34.6249,-19.5364,4,1,0.25,22,31.6051483154297,104.175003051758,76.0749969482422,649.9921875,6.96700000762939
"198",34.6252,-21.1174,21,12,0.571428571428571,46,30.1558990478516,72.75,77.1916656494141,14.3750600814819,0.58899998664856
"199",34.6326,-24.7082,8,4,0.5,80,29.7507514953613,80.0666656494141,77.0666656494141,48.4393310546875,7.51900005340576
"200",34.6736,-16.6678,13,8,0.615384615384615,122,33.1771926879883,66.8083343505859,68.4333343505859,30.0727653503418,13.7329998016357
"201",34.7022,-24.7404,11,6,0.545454545454545,73,29.242561340332,82.6166687011719,77.2083358764648,35.3902702331543,1.34200000762939
"202",34.7122,-19.3833,87,48,0.551724137931034,110,31.1338443756104,108.191665649414,76.1333312988281,19.5299472808838,15.4630002975464
"203",34.7134,-19.5792,4,1,0.25,51,31.0080375671387,113.25,76.4749984741211,483.184875488281,9.1899995803833
"204",34.7189,-23.9455,17,11,0.647058823529412,152,31.0171241760254,61.783332824707,76.466667175293,2.33792805671692,20.1770000457764
"205",34.7338,-19.622,9,2,0.222222222222222,47,30.9593353271484,113.25,76.4749984741211,726.129699707031,3.99499988555908
"206",34.8043,-12.6079,13,2,0.153846153846154,507,29.1361083984375,137.574996948242,72.1999969482422,25.6953010559082,3.21499991416931
