"","longitude","latitude","altitude","temp","prec","hum","pop","dist_aqua"
"10961",37.0666666666667,-17.6333333333333,3.28125,31.2850685119629,108.366668701172,78.25,57.0475082397461,3.34299993515015
"10962",37.0666666666667,-17.5666666666667,4.4375,31.5633697509766,108.366668701172,78.25,41.155029296875,1.60300004482269
"10963",37.0666666666667,-17.5,22.265625,31.5333518981934,108.366668701172,78.25,117.91960144043,3.78500008583069
"10964",37.0666666666667,-17.4333333333333,44.875,31.4616508483887,105.091667175293,77.7916641235352,49.8703269958496,9.21199989318848
"10965",37.0666666666667,-17.3666666666667,66.109375,31.3699512481689,105.091667175293,77.7916641235352,41.2283020019531,4.3600001335144
"10966",37.0666666666667,-17.3,47.9375,31.5729351043701,104.175003051758,77.283332824707,41.1593742370605,1.87300002574921
"10967",37.0666666666667,-17.2333333333333,48.59375,31.7318725585938,104.175003051758,77.283332824707,21.0029125213623,0
"10968",37.0666666666667,-17.1666666666667,65.609375,31.6707992553711,104.175003051758,77.283332824707,10.4732732772827,0.648000001907349
"10969",37.0666666666667,-17.1,74.421875,31.5236549377441,104.083335876465,76.716667175293,9.59926223754883,2.42199993133545
"10970",37.0666666666667,-17.0333333333333,94.015625,31.4418430328369,104.083335876465,76.716667175293,13.1883916854858,2.17000007629395
"10971",37.0666666666667,-16.9666666666667,88.59375,31.6187686920166,104.650001525879,76.091667175293,17.6806011199951,0.185000002384186
"10972",37.0666666666667,-16.9,113.625,31.6912899017334,104.650001525879,76.091667175293,24.1884574890137,3.39000010490417
"10973",37.0666666666667,-16.8333333333333,139.875,31.7322177886963,104.650001525879,76.091667175293,21.4283695220947,5.72499990463257
"10974",37.0666666666667,-16.7666666666667,160.765625,31.7630710601807,107.400001525879,75.4583358764648,24.7170944213867,5.4210000038147
"10975",37.0666666666667,-16.7,192.625,31.6537742614746,107.400001525879,75.4583358764648,28.8606605529785,5.47399997711182
"10976",37.0666666666667,-16.6333333333333,194.796875,31.6491565704346,110.983329772949,74.7333297729492,39.7538528442383,2.53900003433228
"10977",37.0666666666667,-16.5666666666667,187.234375,31.5625896453857,110.983329772949,74.7333297729492,2.98692297935486,2.0550000667572
"10978",37.0666666666667,-16.5,232.703125,31.4739723205566,110.983329772949,74.7333297729492,2.14581727981567,5.07499980926514
"10979",37.0666666666667,-16.4333333333333,286.28125,31.1404037475586,117.224998474121,74.0083312988281,2.62931370735168,2.71000003814697
"10980",37.0666666666667,-16.3666666666667,341.53125,30.8681678771973,117.224998474121,74.0083312988281,3.25675678253174,6.30000019073486
"10981",37.0666666666667,-16.3,310.890625,31.1542186737061,122.5,73.2416687011719,3.47535872459412,1.48500001430511
"10982",37.0666666666667,-16.2333333333333,329.734375,31.050760269165,122.5,73.2416687011719,1.95399951934814,0.455000013113022
